order_id,customer_id,order_date,payment_mode,order_status
ORD_ID907,cust_id49,2025-11-27,Credit card,Delivered
ORD_ID908,cust_id02,2025-11-27,Debit Card,Delivered
ORD_ID909,cust_id24,2025-11-28,Cash,Delivered
ORD_ID910,cust_id13,2025-11-28,UPI,Pending
ORD_ID911,cust_id44,2025-11-29,UPI,Pending
ORD_ID912,cust_id25,2025-11-29,Debit Card,Delivered
ORD_ID913,cust_id43,2025-11-30,Credit card,Delivered
ORD_ID914,cust_id42,2025-11-30,Cash,Shipped
ORD_ID915,cust_id23,2025-11-30,Debit Card,Delivered
ORD_ID916,cust_id35,2025-11-30,Cash,Confirmed
ORD_ID917,cust_id06,2025-11-30,Credit card,Cancelled
ORD_ID918,cust_id49,2025-12-01,UPI,Delivered
ORD_ID919,cust_id06,2025-12-01,Debit Card,Delivered
ORD_ID920,cust_id25,2025-12-02,UPI,Cancelled
ORD_ID921,cust_id03,2025-12-02,Debit Card,Shipped
ORD_ID922,cust_id04,2025-12-03,Credit card,Delivered
ORD_ID923,cust_id39,2025-12-04,Cash,Delivered
ORD_ID924,cust_id45,2025-12-04,Credit card,Delivered
ORD_ID925,cust_id45,2025-12-04,Debit Card,Shipped
ORD_ID926,cust_id06,2025-12-05,Debit Card,Cancelled
ORD_ID927,cust_id45,2025-12-05,Cash,Delivered
ORD_ID928,cust_id25,2025-12-06,Debit Card,Pending
ORD_ID929,cust_id25,2025-12-06,UPI,Delivered
ORD_ID930,cust_id10,2025-12-06,UPI,Returned
ORD_ID931,cust_id12,2025-12-07,Debit Card,Delivered
ORD_ID932,cust_id28,2025-12-07,Credit card,Delivered
ORD_ID933,cust_id25,2025-12-07,Cash,Pending
ORD_ID934,cust_id01,2025-12-07,Debit Card,Cancelled
ORD_ID935,cust_id38,2025-12-07,Cash,Delivered
ORD_ID936,cust_id28,2025-12-08,Credit card,Delivered
ORD_ID937,cust_id22,2025-12-09,Credit card,Delivered
ORD_ID938,cust_id22,2025-12-09,Credit card,Delivered
ORD_ID939,cust_id17,2025-12-10,Cash,Confirmed
ORD_ID940,cust_id08,2025-12-10,Credit card,Delivered
ORD_ID941,cust_id27,2025-12-10,Cash,Shipped
ORD_ID942,cust_id19,2025-12-10,Cash,Delivered
ORD_ID943,cust_id22,2025-12-11,Debit Card,Shipped
ORD_ID944,cust_id36,2025-12-12,Credit card,Pending
ORD_ID945,cust_id49,2025-12-13,Credit card,Cancelled
ORD_ID946,cust_id23,2025-12-13,Debit Card,Shipped
ORD_ID947,cust_id11,2025-12-13,Credit card,Delivered
ORD_ID948,cust_id25,2025-12-13,Cash,Delivered
ORD_ID949,cust_id12,2025-12-13,Debit Card,Delivered
ORD_ID950,cust_id06,2025-12-14,UPI,Delivered
ORD_ID951,cust_id21,2025-12-14,Cash,Confirmed
ORD_ID952,cust_id47,2025-12-15,Cash,Delivered
ORD_ID953,cust_id25,2025-12-15,Debit Card,Delivered
ORD_ID954,cust_id23,2025-12-16,Cash,Delivered
ORD_ID955,cust_id10,2025-12-16,Cash,Cancelled
ORD_ID956,cust_id11,2025-12-16,Cash,Delivered
ORD_ID957,cust_id44,2025-12-17,Credit card,Confirmed
ORD_ID958,cust_id33,2025-12-17,Credit card,Delivered
ORD_ID959,cust_id39,2025-12-17,Debit Card,Delivered
ORD_ID960,cust_id15,2025-12-17,UPI,Delivered
ORD_ID961,cust_id46,2025-12-17,Cash,Delivered
ORD_ID962,cust_id04,2025-12-17,Cash,Delivered
ORD_ID963,cust_id02,2025-12-18,Debit Card,Delivered
ORD_ID964,cust_id09,2025-12-18,Cash,Delivered
ORD_ID965,cust_id21,2025-12-18,Debit Card,Shipped
ORD_ID966,cust_id07,2025-12-18,UPI,Delivered
ORD_ID967,cust_id26,2025-12-19,Credit card,Shipped
ORD_ID968,cust_id38,2025-12-19,Credit card,Delivered
ORD_ID969,cust_id07,2025-12-19,Cash,Delivered
ORD_ID970,cust_id22,2025-12-20,Debit Card,Shipped
ORD_ID971,cust_id24,2025-12-20,Cash,Delivered
ORD_ID972,cust_id23,2025-12-20,Debit Card,Confirmed
ORD_ID973,cust_id43,2025-12-20,Cash,Confirmed
ORD_ID974,cust_id02,2025-12-20,Cash,Delivered
ORD_ID975,cust_id46,2025-12-21,Debit Card,Delivered
ORD_ID976,cust_id15,2025-12-22,Debit Card,Delivered
ORD_ID977,cust_id11,2025-12-24,Cash,Delivered
ORD_ID978,cust_id27,2025-12-24,UPI,Returned
ORD_ID979,cust_id42,2025-12-24,Debit Card,Delivered
ORD_ID980,cust_id14,2025-12-24,UPI,Delivered
ORD_ID981,cust_id24,2025-12-25,Cash,Shipped
ORD_ID982,cust_id28,2025-12-26,Debit Card,Delivered
ORD_ID983,cust_id10,2025-12-26,UPI,Delivered
ORD_ID984,cust_id16,2025-12-26,Debit Card,Delivered
ORD_ID985,cust_id16,2025-12-27,Credit card,Delivered
ORD_ID986,cust_id08,2025-12-27,Cash,Delivered
ORD_ID987,cust_id14,2025-12-27,Credit card,Pending
ORD_ID988,cust_id08,2025-12-28,UPI,Shipped
ORD_ID989,cust_id30,2025-12-28,Cash,Delivered
ORD_ID990,cust_id19,2025-12-28,Credit card,Shipped
ORD_ID991,cust_id14,2025-12-29,Credit card,Delivered
ORD_ID992,cust_id21,2025-12-29,UPI,Shipped
ORD_ID993,cust_id22,2025-12-29,Debit Card,Delivered
ORD_ID994,cust_id29,2025-12-29,Debit Card,Delivered
ORD_ID995,cust_id25,2025-12-29,Cash,Delivered
ORD_ID996,cust_id25,2025-12-29,Cash,Delivered
ORD_ID997,cust_id04,2025-12-30,Debit Card,Delivered
ORD_ID998,cust_id39,2025-12-30,Debit Card,Pending
ORD_ID999,cust_id30,2025-12-31,Debit Card,Confirmed
ORD_ID1000,cust_id49,2025-12-31,Cash,Delivered
